filename,Not Working,Working
1710161569556_jpg.rf.1ba56cb30ae3dae4d9a329b270236513.jpg,0,1
1710161569852_jpg.rf.724f222e39d58bb37de8f61014c9f8a1.jpg,0,1
IMG20240307184927_03_jpg.rf.fd75421d23c5b776f38c0a882b3b4665.jpg,1,0
1710161617716_jpg.rf.4f6b375c43f4f7fb23342c344348b1c1.jpg,1,0
20240309_192048_jpg.rf.c086b9f656773dfb4f39ca5aa494ac72.jpg,0,1
1710161569965_jpg.rf.d3231c9e3407d9cba3954f7557606c9a.jpg,0,1
WhatsApp-Image-2024-03-05-at-21_23_59_01a0e8fd_jpg.rf.fd6e57434ba9fee4cecf52932ea468e5.jpg,1,0
20240309_190518_jpg.rf.188a82cdb070030368e524c6544b3c2c.jpg,0,1
WhatsApp-Image-2024-03-05-at-21_24_33_65302b3b_jpg.rf.6109d222c98c873fa8148976303ef8cc.jpg,1,0
20240309_193159_jpg.rf.10213d97f769266e85f08bdec12a7459.jpg,1,0
IMG_20240301_065138_jpg.rf.9715f9c29b9725c156dd358e02b3d9d7.jpg,1,0
IMG-20240303-WA0028_jpg.rf.600febdb0871d3172cfc1d0b27ea48e4.jpg,0,1
20240305_192124_jpg.rf.bdbc2dbc635eab5dad85508ba6b70cf4.jpg,1,0
1710175824310_jpg.rf.a7502fe2476c959d3279c0ba1dd801de.jpg,0,1
1710175823941_jpg.rf.bfc2fc589f3a01d959fbc046a1175761.jpg,0,1
IMG_20240301_065507_jpg.rf.977c7bdc642c8fdf9921fe21f3857684.jpg,1,0
IMG-20240228-WA0013_jpg.rf.6dd6ad740197580518b1ddaaf0360394.jpg,1,0
20240305_191205_jpg.rf.a2c981f244a3e4550f15afa1c7600cd7.jpg,0,1
20240305_192308_jpg.rf.5c0f2f833b623f6ecbd7eba3102190f7.jpg,1,0
1710175965762_jpg.rf.778faecf15d352974ec57a6042074695.jpg,1,0
20240309_191437_jpg.rf.ae7e6e40f59fad644e3f1063e6e5c6fb.jpg,0,1
IMG-20240301-WA0005_jpg.rf.d9af518bba0236a5391b8704ce1d1a0f.jpg,1,0
WhatsApp-Image-2024-03-05-at-21_24_05_b6036d11_jpg.rf.2816d87da13de45743ef4ab157c13e55.jpg,1,0
1710161569725_jpg.rf.18612bc260ca7f82521b07804f3504ad.jpg,0,1
1709693360484_jpg.rf.b48cfd294d7841b7aabde9e84b4a98c3.jpg,0,1
20240309_191702_jpg.rf.747e9d3ad5a0c77afeba14d92bcaa237.jpg,1,0
20240305_191903_jpg.rf.6b091c1204a6956d9e975d0f14702259.jpg,0,1
1709693360525_jpg.rf.216a5fbf38252499a89d11d3e79ced36.jpg,0,1
20240305_191316_jpg.rf.58d2c595a155a8d101984d36d7e5004b.jpg,1,0
20240309_190410_jpg.rf.b52efccfd9f3277a45446de7b11a3ad1.jpg,0,1
1710161569867_jpg.rf.4e5872ee0c7cc771f49b2cc7e1c64fea.jpg,0,1
1710175965751_jpg.rf.3376e548713a4a841450ae41da15cac0.jpg,1,0
1710175823662_jpg.rf.30ff65e032ad45fe63aa1e7d2a3d6fb3.jpg,0,1
1710161569905_jpg.rf.cbc1f43888162bd7f4147fb363d5088e.jpg,0,1
1709693360596_jpg.rf.353df1f7dfd882f0f868cded3e4dbb65.jpg,0,1
IMG-20240228-WA0004_jpg.rf.59382b5ac18cfe3110d8b44454904bad.jpg,1,0
20240305_191428_jpg.rf.d02575275287883bfae6e50c2010c193.jpg,0,1
1710161569606_jpg.rf.79370ed00816fec1b4b478a0fcb43cf0.jpg,0,1
IMG-20240301-WA0004_jpg.rf.838006e0b151ef412f188f80b67dc507.jpg,1,0
1710175966018_jpg.rf.78072ff3b5a205831028d8ede61c8efa.jpg,1,0
20240305_190254_jpg.rf.66b7f17ca2f957fbd5dbb2b66401de4b.jpg,1,0
IMG-20240303-WA0068_jpg.rf.7943f7e1f7cfbcb4672dacd89d2e7b0b.jpg,1,0
20240305_192353_jpg.rf.5046d2637b0e7b0f2bfbd575c2796f5f.jpg,1,0
IMG-20240303-WA0015_jpg.rf.18816c23f15818f5da086e7a37297a69.jpg,0,1
1710161569763_jpg.rf.6594190f388d29a6e7e2df3dc22145d2.jpg,1,1
IMG-20240303-WA0075_jpg.rf.bc881f885d9ace87edf82f0796ae8caf.jpg,1,0
1710175824137_jpg.rf.077016e2201bf004fe7e4c5106c107c8.jpg,0,1
20240305_190702_jpg.rf.2129233c15e47e91c144923d130ba590.jpg,1,0
20240305_190855_jpg.rf.a9aa2da3910a3d3ccf8ece7b5309132d.jpg,1,0
20240305_192433_jpg.rf.fdde8c8c786617fced84e473b3cd8b5f.jpg,0,1
1710175965998_jpg.rf.a069358c41b899aa952b12d5aceda58b.jpg,1,0
20240309_192443_jpg.rf.feedd49c5c684f1ba822ffea2e4777aa.jpg,1,0
20240309_191113_jpg.rf.2140495e5c9ba738f35c2b99497ed540.jpg,1,0
20240309_191555_jpg.rf.b7ad0efc582ed83b5b32c9bffd0e4643.jpg,1,0
1709693360427_jpg.rf.39ffda4aa5c1f1b733b32eeffc8abbaf.jpg,0,1
IMG-20240303-WA0071_jpg.rf.ed934300782ca9c826cb7967592605a6.jpg,1,1
WhatsApp-Image-2024-03-05-at-21_24_33_d57e96a3_jpg.rf.8bd56842da3684c20489fcef09db49aa.jpg,1,0
20240229_184131_jpg.rf.aabe59d8707f3a17da2ef8390fa64c53.jpg,0,1
1710175823761_jpg.rf.351a3d8d6dd62875ddeafc841cd90d41.jpg,0,1
WhatsApp-Image-2024-03-09-at-20_40_33_0b3247b3_jpg.rf.1c3f6b205da7082ef811e116e82e00be.jpg,1,0
1709693294364_jpg.rf.4f697f1c9afaca466bb311616434e0d0.jpg,1,0
20240309_193159_jpg.rf.24b03c2b235dc2429efc391634ea11fb.jpg,1,0
20240305_192729_jpg.rf.6701afd5d428761de027173d8ae14a0e.jpg,0,1
1710161569771_jpg.rf.b36228c12fb0eaac2317e92820c86260.jpg,0,1
20240309_192437_jpg.rf.efc687a44d2bad6cde7059dd49ad326d.jpg,1,0
fault-2_jpg.rf.04739ad83ab3265caab9bf4ecf21eb06.jpg,1,0
IMG-20240301-WA0006_jpg.rf.6f68e4cab4a54172a7d02fda2ad14539.jpg,1,0
20240305_192839_jpg.rf.57a94c5fbceb7c03a2d1d838d7a7496a.jpg,1,0
20240309_192057_jpg.rf.ead6a02e7301a203a256748c6372639a.jpg,1,0
1709693360515_jpg.rf.f55c72160c00788f20efae89db9a43d1.jpg,0,1
20240309_191314_jpg.rf.25243a85e20722a5c052c95b22699fb4.jpg,1,0
1709693294152_jpg.rf.a8ed8b087bec6ab3c7bcc9dc3788960f.jpg,1,0
1710175824019_jpg.rf.9466038ba37c9a095aa2990d9fbcee1d.jpg,0,1
20240305_191556_jpg.rf.dde27b52c8f53d325ce3195fd625e7c8.jpg,1,0
WhatsApp-Image-2024-03-05-at-21_24_01_5e6fba50_jpg.rf.bf25af25f914e123024bb83e6866b55b.jpg,1,0
IMG-20240303-WA0078_jpg.rf.1c37f4238bf0762e10a3fb67421c9d6b.jpg,1,1
IMG-20240309-WA0040_jpg.rf.fecde4e1d7fd422da841c0a1245dca60.jpg,1,0
1710161570047_jpg.rf.c81d0d194a3afa2e19514b27e59019de.jpg,0,1
20240305_192132_jpg.rf.f1443b04fd7ac41c7a2b7ea23a766152.jpg,1,0
IMG-20240228-WA0009_jpg.rf.8e20980090affd14b626708a2ed4467c.jpg,1,0
20240305_190040_jpg.rf.47162937fbb407b115ecce4221b4af97.jpg,0,1
IMG-20240228-WA0006_jpg.rf.0bf7a468d8509a4419941b47ae438b42.jpg,1,0
20240305_192404_jpg.rf.4f4f13323675986ba931698555c8323c.jpg,1,0
IMG-20240303-WA0023_jpg.rf.473ad1f60e2e03805a5e36425f54a558.jpg,0,1
20240305_190855_jpg.rf.362be76444ce5070d3c3241c88e87f89.jpg,1,0
20240309_190943_jpg.rf.695a57383ba1f340cb4b318d97d0b634.jpg,1,0
20240305_191001_jpg.rf.7441e1605a867f6d5f1c1f5aaa4e2d61.jpg,0,1
20240305_192115_jpg.rf.e7bd991e856aac5c557581a8b6b04713.jpg,0,1
20240309_190528_jpg.rf.078599047b13d6b5dbe2d69b32c5239c.jpg,0,1
1710161569799_jpg.rf.acbd6e133328acb2cf46cd0f4de4bc19.jpg,1,0
WhatsApp-Image-2024-03-05-at-21_24_06_d1b41312_jpg.rf.0a2e51ac527550409f512e98f5f44a41.jpg,1,0
20240305_190801_jpg.rf.8482772b5fb76ca60d8ccb4350ff158e.jpg,0,1
IMG20240307184614_jpg.rf.01e2c652a910a268b543b4c8874342ee.jpg,1,0
1710161569571_jpg.rf.8bfb2e7a6c17aa4daa2826d3be738d20.jpg,0,1
20240305_192556_jpg.rf.affb5b8b6a9162c61e449bde0541d59e.jpg,0,1
IMG-20240301-WA0003_jpg.rf.df4cfecd99d543a32012daa5031f7438.jpg,1,1
20240309_192536_jpg.rf.90763259bb84435ca583f2335a45ed75.jpg,1,0
20240305_190809_jpg.rf.4f7a0db94ce00f54055ec7deb2cca58a.jpg,0,1
20240309_193521_jpg.rf.b97ff304dbb36e8fa0cfece24465d16b.jpg,1,0
1709693360552_jpg.rf.77c902ed9718a4e8c5c54461c423ff4c.jpg,0,1
20240305_193127_jpg.rf.b853c51a493726eccbddaeef5148e2c2.jpg,1,0
1709693388265_jpg.rf.7a23b541b4d4798c5952747e8fcd68e5.jpg,1,0
WhatsApp-Image-2024-03-05-at-21_01_47_5b753577_jpg.rf.0059799e73a87688b7cfc1489d6824d4.jpg,0,1
20240305_193708_jpg.rf.f20b58dcbaaf4189d4eddabc11a983dd.jpg,1,0
20240309_192959_jpg.rf.c6006a870e84dc10bd6da7e3c2a1c5cd.jpg,0,1
20240309_192750_jpg.rf.f64ecc91d2673ccc29c31830f7fd00c5.jpg,1,0
1710161617737_jpg.rf.da6e1efec649181b907ebb0fa781b59a.jpg,1,0
20240229_183955_jpg.rf.cebb6430b320ea1ee5a91b870830adb6.jpg,0,1
IMG-20240303-WA0016_jpg.rf.afaf1a9775083e37f5d761a7540f247a.jpg,0,1
20240309_193646_jpg.rf.766b9514ce8d9b453be4037b4ea3a837.jpg,0,1
WhatsApp-Image-2024-03-05-at-21_24_33_afc1f914_jpg.rf.520f4cfc5963b34fcfc0dae41942c8f2.jpg,1,0
20240305_191513_jpg.rf.74e7c0c1d80971ef2cd07c21e96f8b89.jpg,0,1
1710175965862_jpg.rf.8ac313afe29057789ac017cba06aec80.jpg,1,0
20240309_193752_jpg.rf.027c2c957350ddd9f92ca38fdd9c24ed.jpg,0,1
20240309_190919_jpg.rf.6ebc42585d864cd3cc3a75b14c97f0dd.jpg,0,1
20240305_192221_jpg.rf.df0a657cf9184b5130363945906e3d4f.jpg,0,1
1710175824121_jpg.rf.cc116851feb9853230a85bf768057321.jpg,0,1
1710175965737_jpg.rf.01a60d9eeda23580395ea4d8e09432da.jpg,1,0
20240309_193548_jpg.rf.1193a8ef5bb8b323a3de7217514da47f.jpg,1,0
1710161569809_jpg.rf.41ad8236176d0e85c13c4e0887a5f853.jpg,0,1
IMG20240307203439_jpg.rf.72ba94bd7ef8a014d13b5158cfefabac.jpg,1,0
20240309_192244_jpg.rf.8c05b9d02d4324cba732ec91e44217bf.jpg,0,1
20240309_193237_jpg.rf.068aeb06d700c0a520c8eb9a0f97bb78.jpg,1,0
20240229_184030_jpg.rf.e79554b9cce9acf2d367822191354716.jpg,0,1
1710161569673_jpg.rf.59a74c62fd50a7fd6c2519fbbc158eb2.jpg,0,1
1710161569867_jpg.rf.98a85cbf81c755beb4a59e604a4b971c.jpg,0,1
1709693360493_jpg.rf.148c5aa8321c1da925c54c6bfac2c341.jpg,0,1
20240305_190649_jpg.rf.2f0cf66096bb3a1f476ebe1f75854b0c.jpg,0,1
IMG20240307203519_jpg.rf.914bba77561dbf620842805012013989.jpg,1,0
20240305_190254_jpg.rf.d5f2ec14512b8070183ccf023be8a0b4.jpg,1,0
1710161570193_jpg.rf.21f701e82a2d370a79497316b27fe658.jpg,1,1
1709693360543_jpg.rf.d768e9f1ccf2d54f572c5f63d565b453.jpg,0,1
IMG_20240301_065309_jpg.rf.4c51d73b8de69100f4c4cd507f2fbe3c.jpg,1,0
20240305_190823_jpg.rf.8ecad0b72b46806d27f0988bfb8abedd.jpg,1,0
1709693360420_jpg.rf.b0e3528406aad342beb286c8eee7679e.jpg,0,1
1710161570110_jpg.rf.c86990d345110e6b4da97f855c262738.jpg,0,1
20240309_190511_jpg.rf.589e524d5cd71c52a331f09f8093bb89.jpg,0,1
20240305_192757_jpg.rf.688c9840afcc8fe25794c64a02ffb57a.jpg,1,0
20240305_193316_jpg.rf.1a53061d822075b63ff7b4c9fc40d7ef.jpg,1,0
20240309_193614_jpg.rf.acbccca7bb04610fc5a1d0aec577ea9e.jpg,0,1
1710175823674_jpg.rf.99ec6892d20650a298f33f80f585aa1d.jpg,0,1
1710161570352_jpg.rf.3b7aeac865b8c1be59e1fa61d1bc58fc.jpg,0,1
20240305_191409_jpg.rf.ad826aa181e899ef7d007e593c6c8194.jpg,0,1
IMG-20240303-WA0080_jpg.rf.cc328b83cd9a506dc58aee81f8b917df.jpg,1,0
20240309_192730_jpg.rf.7e244cc417f7226c537271476d048178.jpg,1,0
20240305_190357_jpg.rf.f515c46daca17cbbfba7bf6cdbbbb711.jpg,1,0
1709693294390_jpg.rf.43f6864974ecece9b1ab63dd5ee65941.jpg,1,0
1710175823748_jpg.rf.e9348830a722ebf14df96e09929ba348.jpg,0,1
1710175965786_jpg.rf.f10cc48f733321d3355f099d3f4da554.jpg,1,0
1710175966006_jpg.rf.9658f127db3733a0f05c52430f0c5f18.jpg,1,0
20240305_191551_jpg.rf.879f07cf5d794146fdb844d9d1ee1acc.jpg,1,0
IMG-20240228-WA0005_jpg.rf.ff2ca4aef133b52cd8fa96d8dc8f51dd.jpg,1,0
1710161569779_jpg.rf.eab2cf2b0e52dcfa2334d1c08f9da97c.jpg,0,1
20240309_191702_jpg.rf.efe00039fa88c346d2f8172ea8c19ee2.jpg,1,0
1709693294364_jpg.rf.7bbc4376fae0dc67276c0250a6ab8a21.jpg,1,0
1709693360484_jpg.rf.80f9a582e5faad3973f4b293776069e8.jpg,0,1
20240309_191846_jpg.rf.33d7ce94b0961021b7fc8c5bc99481e8.jpg,1,0
1710161569926_jpg.rf.f16c1a5c1b51842174d7ccfe7f4c46a8.jpg,0,1
20240305_191721_jpg.rf.4c1901e319676ae1877d499b295df160.jpg,1,0
20240305_193520_jpg.rf.9e6a5ebef663808fb51ddd3e57f75354.jpg,1,0
20240305_191205_jpg.rf.f0c8b8733372699f795b4058c83cd245.jpg,0,1
1710161569771_jpg.rf.366405398151250d61a911c27e618fc2.jpg,0,1
20240305_192404_jpg.rf.f878f01ebca51b4e23d3091efd8f8a89.jpg,1,0
1709693294152_jpg.rf.faee1824d019fdd15564f8ab352ce216.jpg,1,0
20240309_193020_jpg.rf.e153eeb62cc20cb12004ecf2c4ff8218.jpg,0,1
IMG-20240303-WA0070_jpg.rf.06a0db48b38640425a44004bb69c9d17.jpg,1,0
1710175966024_jpg.rf.63c7842b86a8f3c662e1bb09a92f0b39.jpg,1,0
IMG20240307184613_jpg.rf.fb69d387c64005fdc3d13aab2e56a374.jpg,1,0
20240309_193412_jpg.rf.52eb1f890eca40a2cbb050aa63035a66.jpg,1,0
20240305_160610_jpg.rf.a23bd08245748de83a564dbf38bf593d.jpg,0,1
20240229_184030_jpg.rf.03c19715250476c95349603ef04e1b4f.jpg,0,1
20240305_191243_jpg.rf.76f7ee2647485bca2d05496d4e778682.jpg,1,0
20240309_193548_jpg.rf.81b1efa4c1ac6731ec6cb911153ac816.jpg,1,0
20240305_193924_jpg.rf.733f91c566d512754509a13ed4e0c486.jpg,0,1
IMG-20240303-WA0074_jpg.rf.d4109624363b60efd5545fd72d5ede1c.jpg,1,1
1709693388265_jpg.rf.0d91fd8e2ea134050da32fb11312e357.jpg,1,0
1710175823761_jpg.rf.a9408e9a87e233f2bc629044e5fcdfab.jpg,0,1
20240309_191156_jpg.rf.c27254133019810539b6ce298f59e4ec.jpg,1,0
20240309_193338_jpg.rf.da526a9bde95b88d389782b6fdfe9d51.jpg,1,0
1710175823941_jpg.rf.86bb03af0f7e06f28fe164e1037aec64.jpg,0,1
1710161570063_jpg.rf.5c34933b0c28a8444927ee17676306e3.jpg,1,1
1710161569852_jpg.rf.1e9c273a14ccc14d0df6f21c95c1daab.jpg,0,1
1710175965786_jpg.rf.591815bf775fabc721533fd4e3bf4624.jpg,1,0
20240309_191437_jpg.rf.7661b676f0ab5e7389576de4cfec8b7b.jpg,0,1
20240305_191513_jpg.rf.ed9aad54526380575d350c1f7f61cb78.jpg,0,1
IMG_20240229_221734_jpg.rf.a7d837591af4251738d3d100ab33a700.jpg,1,0
20240305_160610_jpg.rf.0a4d517c5546502b7729540587490af0.jpg,0,1
20240305_190944_jpg.rf.683de679c8a10363bab92681bd06d008.jpg,1,0
20240305_191641_jpg.rf.fa8c645571641e7ae16bb5409d0b1307.jpg,1,0
1710161569799_jpg.rf.04dbc7b808c1ef6f573608feb2cb7f5b.jpg,1,0
20240305_191903_jpg.rf.6bf987c4c03549b3c8836410255af75a.jpg,0,1
1710161617729_jpg.rf.3f8c1fd62c582c73296bef571d8fc322.jpg,1,0
20240305_192132_jpg.rf.485da33dbe10bb52212b94e16be3b70a.jpg,1,0
IMG-20240301-WA0004_jpg.rf.ec2983d4b9592db7c259951ffc673802.jpg,1,0
IMG-20240303-WA0023_jpg.rf.13add11b8d3c8342f6f326ee366bc00b.jpg,0,1
20240305_193350_jpg.rf.bf003e41a3999df2e8ac87a1f50e507e.jpg,0,1
20240309_190518_jpg.rf.193c8a349c59e6689032b2b5b5962f17.jpg,0,1
IMG-20240309-WA0017_jpg.rf.61cb56520dbf2f713a329e6f5a6812d5.jpg,0,1
1709693360596_jpg.rf.fdf60c10cd5ec247f3dc4f6818dbc8c3.jpg,0,1
20240309_193159_jpg.rf.8d75cc4f6b59af9859d3bf2a149e9028.jpg,1,0
20240305_191401_jpg.rf.2575def044da04ef4569a098b35bb51a.jpg,0,1
1710161617737_jpg.rf.8ecd054646c92dcd77484e34d540b80c.jpg,1,0
IMG_20240229_221617_jpg.rf.9e2968a4bb2cfa8b1197ca384ea9a3c7.jpg,1,0
1710175965762_jpg.rf.d65fb365197fa62343bf59719e3c5a16.jpg,1,0
20240309_191113_jpg.rf.6a2510e868e210973a7dfd7e759df687.jpg,1,0
IMG-20240303-WA0016_jpg.rf.daa98d5a41c14be9ea1db4221166fe87.jpg,0,1
1710161569763_jpg.rf.61e08eb0c194930b4db663b3d04bfc8a.jpg,1,1
20240305_191001_jpg.rf.18053f7348111c23127da1582c457a82.jpg,0,1
20240305_191001_jpg.rf.22c527bec1635f4ae559686639420d51.jpg,0,1
20240309_191314_jpg.rf.7b13dc65878b3a103a378863e189ad3d.jpg,1,0
20240309_190815_jpg.rf.a754e4344d123467fedf98b85d857ff8.jpg,1,0
1709693294152_jpg.rf.866285608e7d655a2eacf10cdb5404c3.jpg,1,0
20240309_190943_jpg.rf.4b68e4c9640676efa75be5f67c8a4f41.jpg,1,0
20240305_193316_jpg.rf.bb7227f5bbfcb4fb8b3ddf8dd75ac631.jpg,1,0
20240305_191205_jpg.rf.89f136ee4c86c8863337c3d0e8250b5e.jpg,0,1
20240309_190606_jpg.rf.347cb28dddffbe64a3277b676588e82d.jpg,0,1
20240309_191005_jpg.rf.dcb925affa30ee1cab73721af80775fe.jpg,0,1
1710161569594_jpg.rf.13fdc804be9814c815d5af12804fbd1f.jpg,0,1
1710161570269_jpg.rf.271d786a90076e1d2fdd21b851ed4140.jpg,0,1
IMG-20240303-WA0069_jpg.rf.475d03cdf2e38fb79fcae74080297245.jpg,1,0
IMG-20240303-WA0042_jpg.rf.dd2d4e3034f63b33951d1d18440ae4c7.jpg,0,1
1710175823864_jpg.rf.7978cd7048ebce981294507daabe0a62.jpg,0,1
IMG-20240303-WA0077_jpg.rf.9e0aa40e91cb8585ee07fc258797a098.jpg,1,0
1710175824152_jpg.rf.a045c2c901855b9dd4cea979aa104377.jpg,0,1
1710175823689_jpg.rf.48bc267fa0363ca0b5faf610fca13d1c.jpg,0,1
1710161617685_jpg.rf.41b14505522f920f8652eb300ed1109c.jpg,1,0
IMG20240307184929_01_jpg.rf.3bd8e0b2bf82415a980701d2d075a61b.jpg,1,0
1710161570028_jpg.rf.c4a1c44d69badf83ad530459d93007ac.jpg,0,1
20240305_193102_jpg.rf.bfba14341990ddf605fe568452094c71.jpg,1,0
IMG-20240309-WA0004_jpg.rf.233301f85143a6a7dfbefb9a2aad14a1.jpg,0,1
1710161569686_jpg.rf.d7dc828ee9ed4b264284404faa9f04e8.jpg,0,1
20240305_191648_jpg.rf.7d27f8dc0336f1b29d522d3837ca821f.jpg,1,0
20240309_192506_jpg.rf.5a21ed5b9f18cc75875abf20e3488570.jpg,1,0
1709693360443_jpg.rf.ae2226526ad20780fc433a4aebb3b86c.jpg,0,1
IMG_20240301_065214_jpg.rf.4612d26f217ad85416656039dfd1a52a.jpg,1,0
1709693360581_jpg.rf.1c0c89f4e3dec9d07e21b1b20ae9621a.jpg,0,1
1710161569699_jpg.rf.65531c4cb032b3592e0887c684138f5d.jpg,0,1
1709693388274_jpg.rf.96c2f73bfd1f4ad76e36228bfb6a784c.jpg,1,0
20240229_184001_jpg.rf.24d0cefb389ebc4664e60e53f892f380.jpg,0,1
20240305_192722_jpg.rf.d23dd0f3b049453d53608cc834f5f72e.jpg,1,0
1710175965744_jpg.rf.3e88ea46c7b64dafa5ee11d766400a77.jpg,1,0
20240305_193403_jpg.rf.44833eb951bcf75c3298bb9974965c9b.jpg,1,0
IMG_20240301_065553_jpg.rf.0410c15083951ebae702ceec3a2b91da.jpg,1,0
IMG_20240301_065208_jpg.rf.52ce03a31b41a3dbbc3f37c2ad77d479.jpg,1,0
20240309_193958_jpg.rf.481767cc4e2e773e31622f1286fb0d6b.jpg,1,0
20240302_051154_jpg.rf.b8ae11c5662a8c74a2076eccc6c5c250.jpg,1,0
20240309_194052_jpg.rf.97b2f4b36416b07a35ec41dfc515ad45.jpg,1,0
IMG_20240301_063926_jpg.rf.ef72fbd98382818139f4c9883f2f4639.jpg,1,0
20240305_190241_jpg.rf.786c4752586e25f2542ba10ed567777c.jpg,1,0
1710175965896_jpg.rf.c8dd8251f37ac7b2e404416ee83e8d38.jpg,1,0
IMG-20240303-WA0072_jpg.rf.28fa99e3d09959044065b25d7976167c.jpg,1,1
1710175823915_jpg.rf.6075d9946b09bb081ca54afce142a77b.jpg,0,1
1710161569617_jpg.rf.1688c36e1d1885d8eafaf77cc68a9585.jpg,0,1
1710175966012_jpg.rf.75fbcb2879bd605a35622a8601d6eb43.jpg,1,0
20240305_192822_jpg.rf.7d2923709493e6fe9ecbeaabd031ddc2.jpg,1,0
20240305_191917_jpg.rf.2cbdb8e4a3db4cc0dea5e05b925257fb.jpg,0,1
1709693360581_jpg.rf.4cb53e1b8280c62ac856960806f82bfd.jpg,0,1
1710175823637_jpg.rf.a376240ae154b0b2e0b16f45dc74db6a.jpg,0,1
20240305_193420_jpg.rf.8806074361a5b3de6802b6c2d75c7bb2.jpg,1,0
20240309_190209_jpg.rf.010a661a27937ba7e64c4eb3b698e310.jpg,1,0
20240309_192506_jpg.rf.4a2f00a770275ef9812052cf1ad54d46.jpg,1,0
20240305_193625_jpg.rf.c9bb609c95985c70ea7ab4a07c447230.jpg,1,0
IMG_20240301_063941_jpg.rf.f5f6787c854c236ba98269e28ba2b295.jpg,1,0
1709693360468_jpg.rf.486c1c41a26fb878b9b839b78704d3f3.jpg,0,1
1709693360451_jpg.rf.a6bf6172a4d8afd8bdf0e69701d5fb49.jpg,0,1
IMG-20240303-WA0033_jpg.rf.1ea122204fdb45cc184a47bdd9e9f6d1.jpg,0,1
IMG-20240303-WA0032_jpg.rf.c949f73c6ee83fd43d322cd32a0e8fc1.jpg,0,1
1710175824192_jpg.rf.1f5a29c6b629e79d55f4389f2a2947be.jpg,0,1
1710175824207_jpg.rf.d05c32bf35afad3b147597838de255d1.jpg,0,1
20240305_191048_jpg.rf.d56a160714e63eae199e1691c55ea2f1.jpg,1,0
fault-2-a_jpg.rf.767a5e82eb6d2e667b2a33cb30fd29f0.jpg,1,0
1710161570252_jpg.rf.631ed6a4227ea627b7082cec6cdf8c9a.jpg,0,1
20240305_193549_jpg.rf.41227761ebeb600efce45568ed94fe39.jpg,1,0
IMG-20240306-WA0046_jpg.rf.10e3f8674ea155fa9ecb9288e1dad065.jpg,0,1
1710175823818_jpg.rf.59953566770ad39f2bc95d9054a64397.jpg,0,1
1710161569836_jpg.rf.e0300dbf03598a1a46cb27a36aae3bc0.jpg,0,1
20240305_192017_jpg.rf.0f53a73fed999f3928a08fdfbc9bfacd.jpg,0,1
20240305_192357_jpg.rf.5574f0fb079022619fd495b4f8bea3b6.jpg,1,0
1710161569786_jpg.rf.49f2f645da98bad174d59e7c47da823b.jpg,0,1
1710161569936_jpg.rf.13844f7c648d88699f3d066e6845d3c5.jpg,0,1
IMG_20240229_221747_jpg.rf.094d2fbdfd1a0bb8d50f5b561a0a888b.jpg,1,0
20240305_193322_jpg.rf.920d0cab583452e807dbbfb6a0ade3e9.jpg,1,0
IMG20240307184612_jpg.rf.33103d54fad5e27560a26d69e4215e68.jpg,1,0
IMG-20240303-WA0009_jpg.rf.e736c35a598ca109224de85ad175bd03.jpg,0,1
1709693360568_jpg.rf.076280b4f39851f9c24d45363202dc79.jpg,0,1
20240302_051214_jpg.rf.55fc9e5781198aee25310d0976f21b3d.jpg,1,0
IMG_20240301_065332_jpg.rf.60300438169370b4121eaa7306ee6159.jpg,1,0
IMG-20240303-WA0032_jpg.rf.651c74e3b303214a60b9233df2255ea4.jpg,0,1
1710161570146_jpg.rf.52936049fb9693074f29e9268b568d14.jpg,0,1
IMG-20240303-WA0008_jpg.rf.90c9e48d2aedf8d8080e8bc685bf127d.jpg,0,1
20240305_192648_jpg.rf.4613881186db732c9608231cc0599481.jpg,1,0
1710175824105_jpg.rf.a4eaef2dde485c017e77cc5f28d4c56e.jpg,0,1
1710161570303_jpg.rf.cd97683cf6298d746e0a2c384265296e.jpg,0,1
20240305_193539_jpg.rf.f4d4d6e876c271806d82eab45063e09d.jpg,1,0
1710161569686_jpg.rf.d0709c4262f6b3fd96edac5066788833.jpg,0,1
1710161617696_jpg.rf.3a5c7b58bb552261f41a3536b8f6d263.jpg,1,0
IMG-20240228-WA0015_jpg.rf.12969e791e502b800e26042a70e9c936.jpg,1,0
20240309_190619_jpg.rf.78e64255f40c74a9df921bee36ba55ee.jpg,0,1
1709693388228_jpg.rf.4ca29bdc5b5ee4d19eef580b585009f8.jpg,1,0
20240305_192639_jpg.rf.dd6b721818c95364dfd01e9e09e879bd.jpg,1,0
20240305_193714_jpg.rf.d2e88315e517e37352081bdebeca1d7d.jpg,1,0
20240305_193139_jpg.rf.0eb5e5667a71fd197e5a99d338c31285.jpg,1,0
1710175965909_jpg.rf.4c57d7bd1b2930300755fea00e535ac5.jpg,1,0
20240309_192419_jpg.rf.3289d3bcfd19f2f968ebdfc9447059bb.jpg,1,0
WhatsApp-Image-2024-03-09-at-20_40_35_1771beaf_jpg.rf.a1f26e35b458f618232bafa05185f879.jpg,1,0
20240309_190657_jpg.rf.8e3cc1c557b620df3d36b05d9401c898.jpg,1,0
1710161570177_jpg.rf.e99decf1d846ca916597fc1df0de7087.jpg,1,1
20240309_191250_jpg.rf.17f413398a7201646a7eac513be86b03.jpg,1,0
20240309_190606_jpg.rf.525406b1c36d1c08e79157ef8b2f6b78.jpg,0,1
